"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"KWR69VZI","journalArticle","2014","Ferreira, Luis Miguel; Graciani, Enrique; París, Federico","Modelling the waviness of the fibres in non-crimp fabric composites using 3D finite element models with straight tows","Composite Structures","","0263-8223","10.1016/j.compstruct.2013.07.038","http://www.sciencedirect.com/science/article/pii/S0263822313003723","A new approach to efficiently model the waviness of the fibres in non-crimp fabric (NCF) composites using mesoscale 3D finite element (FE) models with straight tows is presented. This approach omits the geometric curvature of the tows allowing the use of a straight 3D FE mesh, the waviness of the fibres being taken into account with the definition of the mechanical properties of each element according to the actual direction of the fibres. A representative unit cell (RUC) of a single NCF lamina with fibre crimp has been developed following this approach. The RUC has been used to predict the stiffness properties and to study the stresses/strains that develop along the length of the tows. To ensure the validity of the new modelling approach, the results obtained with its use have been compared with the results obtained from an equivalent RUC in which the FE mesh follows the actual curvature of the tows, in accordance with the classical modelling approach. The results show that the new approach is a valid alternative to model the waviness of the fibres, both in terms of simplicity in modelling and accuracy of the results, opening up the possibility of studying damage mechanisms more efficiently.","2014-01","2014-04-03 18:17:07","2014-04-03 18:17:07","2014-04-03 18:17:07","79-87","","","107","","Composite Structures","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\DQ29WMZ8\Ferreira et al. - 2014 - Modelling the waviness of the fibres in non-crimp .pdf; C:\Users\ilyass\Zotero\storage\VH32GAF2\S0263822313003723.html","","","Composites; Fibre waviness; Finite element analysis (FEA); Finite element model (FEM); Mechanical properties; Non-crimp fabric (NCF)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MKUAXCWD","book","2003","Milne, Ian; Ritchie, Robert O.; Karihaloo, B. L.","Comprehensive Structural Integrity","","978-0-08-043749-1","","","","The aim of this major reference work is to provide a first point of entry to the literature for the researchers in any field relating to structural integrity in the form of a definitive research/reference tool which links the various sub-disciplines that comprise the whole of structural integrity.Special emphasis will be given to the interaction between mechanics and materials and structural integrity applications. Because of the interdisciplinary and applied nature of the work, it will be of interest to mechanical engineers and materials scientists from both academic and industrial backgrounds including bioengineering, interface engineering and nanotechnology.The scope of this work encompasses, but is not restricted to:fracture mechanics, fatigue, creep, materials, dynamics, environmental degradation, numerical methods, failure mechanisms and damage mechanics, interfacial fracture and nano-technology, structural analysis, surface behaviour and heart valves.The structures under consideration include:pressure vessels and piping, off-shore structures, gas installations and pipelines, chemical plants, aircraft, railways, bridges, plates and shells, electronic circuits, interfaces, nanotechnology, artificial organs, biomaterial prostheses, cast structures, mining... and more. Case studies will form an integral part of the work.","2003","2014-02-06 19:48:27","2014-02-06 19:48:27","","","749","","","","","","","","","","Elsevier","","en","","","","","Google Books","","","","","http://books.google.ca/books?id=MXgt7qU62RIC","","Technology & Engineering / Engineering (General); Technology & Engineering / Materials Science; Technology & Engineering / Reference","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MNWRJ3P6","journalArticle","2013","Vasoya, Manish; Leblond, Jean-Baptiste; Ponson, Laurent","A geometrically nonlinear analysis of coplanar crack propagation in some heterogeneous medium","International Journal of Solids and Structures","","0020-7683","10.1016/j.ijsolstr.2012.10.001","http://www.sciencedirect.com/science/article/pii/S0020768312004118","In a recent paper (Leblond et al., 2012), we established, using some results of Rice (1989), the second-order expression of the variation of the mode I stress intensity factor resulting from some small, but otherwise arbitrary coplanar perturbation of the front of a semi-infinite tensile crack in an infinite body. The aim of the present work is to apply the expression found to a geometrically nonlinear analysis of quasistatic, coplanar crack propagation in some heterogeneous medium. In a first step, we recall Leblond et al. (2012)’s formula, extending it to the case where the unperturbed stress intensity factor, for the straight configuration of the front, depends on the position of this front; in addition to being intrinsically interesting, such an extension is necessary in order to avoid meaningless divergent integrals in what follows. In a second step, assuming the local energy-release-rate to be equal everywhere on the crack front to its critical value, we derive an expression of the shape of this front accurate to second order in the fluctuations of toughness of the material. In a third step, as an application, we present a second-order calculation of the equilibrium shape of the crack front, when it penetrates a single infinitely elongated obstacle or a periodic distribution of such obstacles. Special attention is paid to the case, of particular physical interest, where the derivative of the unperturbed stress intensity factor with respect to the position of the crack front can be neglected.","2013-01-15","2014-08-27 16:57:10","2014-08-27 16:57:10","2014-08-27 16:57:10","371-378","","2","50","","International Journal of Solids and Structures","","","","","","","","","","","","","ScienceDirect","","","","; C:\Users\ilyass\Zotero\storage\QT8MU9C6\Vasoya et al. - 2013 - A geometrically nonlinear analysis of coplanar cra.pdf; C:\Users\ilyass\Zotero\storage\PHAIFNHT\S0020768312004118.html","https://drive.google.com/file/d/0B1jXoaQhrGctT3ZSTE1wNmxwV3c/edit?usp=sharing","","Coplanar propagation; Crack pinning; Heterogeneous materials; Perturbation; Second order; Semi-infinite crack","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MPN4D7EV","bookSection","2011","Vassilopoulos, Anastasios P.; Keller, Thomas","Macroscopic Fatigue Failure Theories for Multiaxial Stress States","Fatigue of Fiber-reinforced Composites","978-1-84996-180-6 978-1-84996-181-3","","","http://link.springer.com/chapter/10.1007/978-1-84996-181-3_6","The static and fatigue behaviors of composite laminates depend on the applied loading and the resulting stress state. Simple and fast uniaxial experiments can characterize the material under such loading. However, the situation is much more complicated when complex stress states develop in the material. The setting up and realization of multiaxial experimental programs are complicated and the results not very reliable. Therefore, it is necessary to establish methods that can simulate the multiaxial fatigue behavior of composite laminates and estimate their fatigue life under complex stress states. This chapter focuses on the presentation of available macroscopic fatigue failure theories that take into account the synergistic effect of all stress tensor components on the strength and fatigue life of the examined material. A comparison of the predictive ability of the examined fatigue theories is also presented based on data from Chap. 2, and other data found in the literature.","2011-01-01","2014-11-12 16:26:50","2014-11-12 16:26:50","2014-11-12 16:26:50","155-197","","","","","","","Engineering Materials and Processes","","","","Springer London","","en","©2011 Springer-Verlag London Limited","","","","link.springer.com","","","","C:\Users\ilyass\Zotero\storage\3KDJ9CXK\Vassilopoulos et Keller - 2011 - Macroscopic Fatigue Failure Theories for Multiaxia.pdf; C:\Users\ilyass\Zotero\storage\F3QPS8TM\978-1-84996-181-3_6.html","","","Building Materials; Ceramics, Glass, Composites, Natural Methods; Continuum Mechanics and Mechanics of Materials","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MSP3EHFK","journalArticle","1975","Weiss, E.","[Effect of the vagus nerve on isolated rabbit atria in ganglionic blockade due to hexamethonium]","Acta Biologica Et Medica Germanica","","0001-5318","","","By quantitative stimulation of the vagus nerves of isolated rabbit atria frequency-response relations were obtained for both the electrotropic effect (reduction of the area of the monophasic action potential) and the inotropic response. An addition of hexamethonium in a final concentration of 10(-5) g/ml resulted in a diminution of vagal effectivity in the range of lower and medium frequencies of stimulation, and was connected with a shift of the frequency-response characteristic to the right. At higher frequencies vagal effectivity was increased. In contrast to the inhibitory effect of hexamethonium the facilitating action is irreversible. By raising the concentration up to 4-10(-5) g/ml the vagal effects were reduced to a large extent, and the frequency dependence of the response was abolished at medium frequencies. In the range of 20 sec(-1) to 100 sec(-1) this dependence was re-established and may be considered as a part of a normal frequency-response relation extremely shifted to the right. The time courses of both types of effect are characterized by a steep rise and a decay of the response during the stimulation period. A mathematical handling of the frequency-response characteristics provides quantitative evidence for the extent of the hexamethonium blockade of vagal ganglion cells in the atria; furthermore it leads to the conception of these cells to act as a distributing system for a homogeneous innervation by a widespread divergency of postganglionic fibres.","1975","2014-08-21 17:47:18","2014-08-21 17:47:18","","1217-1225","","7","34","","Acta Biol. Med. Ger.","","","","","","","","ger","","","","","NCBI PubMed","","PMID: 881","","","http://www.ncbi.nlm.nih.gov/pubmed/881","","Action Potentials; Animals; Evoked Potentials; Ganglia, Autonomic; Ganglionic Blockers; Heart; Heart Atria; Hexamethonium Compounds; Rabbits; Vagus Nerve","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTGFZKXB","journalArticle","1994","Larson, B. K.; Drzal, L. T.","Glass fibre sizing/matrix interphase formation in liquid composite moulding: effects on fibre/matrix adhesion and mechanical properties","Composites","","0010-4361","10.1016/0010-4361(94)90206-2","http://www.sciencedirect.com/science/article/pii/0010436194902062","The glass fibre sizing/matrix interactions in a liquid composite moulding environment have been investigated to develop an understanding of the effect of wetting between sized fibre surfaces and the reacting liquid matrix, the structure of the resulting interphase and its effect on fibre/matrix adhesion and composite properties. The overall research objectives in this programme are to develop an experimental protocol for measurement of the key wetting parameters of the fibre and matrix; to quantify the effect of wetting on the mechanical properties of the composites formed by liquid composite moulding; and to formulate a time-, temperature- and geometry-dependent model of the liquid composite moulding process which incorporates the surface properties of the fibre, its finish and the reactive polymer matrix. Results are presented for a series of sized glass fibres consisting of incompatible and compatible sizings, studied with a reacting vinyl ester matrix system. Surface free energy analysis was conducted to characterize the fibre surfaces. Axial and transverse wicking rates were measured to quantify the change in total surface free energy of the fibre/matrix systems. The sizing surface free energy and its solubility in the matrix strongly affected the fibre/matrix interphase formation and consequently the fibre/matrix adhesion and composite shear and flexural strengths.","1994","2015-03-03 00:25:59","2015-03-03 00:25:59","2015-03-03 00:25:59","711-721","","7","25","","Composites","Glass fibre sizing/matrix interphase formation in liquid composite moulding","Third International Conference on Interfacial Phenomena in Composite Materials","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\UQ4296XN\0010436194902062.html","","","composite properties; fibre sizing/matrix interphase; fibre/matrix adhesion; fracture surfaces; vinyl ester matrix","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MWVBUWAM","journalArticle","1991","Zhu, H.; Achenbach, J. D.","Effect of Fiber-Matrix Interphase Defects on Microlevel Stress States at Neighboring Fibers","Journal of Composite Materials","","0021-9983, 1530-793X","10.1177/002199839102500301","http://jcm.sagepub.com/content/25/3/224","A fiber with inferior interphase properties generates higher stresses at the fiber matrix interfaces of neighboring fibers. In this paper detailed calculations are presented for this effect. The mechanical behavior of the interphase between fibers and matrix is modelled by continuity of tractions and a linear relation between displacement differences across the interphase and the conjugate tractions. The proportionality constants characterize the stiffness and the strength of the interphase. For a cell of the composite which contains a cluster of fibers, calculations have been carried out by the use of the boundary element method. Four cases have been considered: (1) perfect composite. (2) a single fiber in the composite with lower interphase stiffness, (3) a single fiber in the composite with interphase cracks and lower interphase stiffness, and (4) a missing fiber in the composite. The interface stresses for neighboring fibers have been calculated. Also, for the case of the fiber with an interphase crack the strain energy density near the crack tip has been calculated and the condition for crack propagation has been discussed.","1991-01-03","2014-11-06 18:37:59","2014-11-06 18:37:59","2014-11-06 18:37:59","224-238","","3","25","","Journal of Composite Materials","","","","","","","","en","","","","","jcm.sagepub.com","","","","C:\Users\ilyass\Zotero\storage\KX5MG6GM\224.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NSICHDJI","journalArticle","2012","Tzounis, Panagiotis-Nikolaos; Gergidis, Leonidas N.; Matikas, Theodore E.; Charalambopoulos, Antonios","Mathematical investigation of interfacial property in fiber reinforced model composites","Composites Part B: Engineering","","1359-8368","10.1016/j.compositesb.2011.12.006","http://www.sciencedirect.com/science/article/pii/S1359836811005488","In the current paper, we have investigated the dependence of the effective elastic properties of a composite material on the fiber/matrix interface elastic property. The model composite consists of a single cylindrical fiber embedded in a concentric cylindrical matrix material. A three dimensional mathematical method has been developed connecting the interface properties with the effective axial Young’s modulus of the composite structure. Special effort has been devoted to decode information about the quality of the interface by exploiting the information provided by the elastic effective parameters. In particular, the effective modulus vs. stiffness coefficient curves have been generated for Ti/SiC composites. The aforementioned curves reveal the characteristics of the transition from the regime of perfect interface to the realm of complete debonding.","2012-09","2014-04-03 18:16:55","2014-04-03 18:16:55","2014-04-03 18:16:55","2605-2612","","6","43","","Composites Part B: Engineering","","Homogenization and Micromechanics of Smart and Multifunctional Materials","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\45C3EGEX\Tzounis et al. - 2012 - Mathematical investigation of interfacial property.pdf; C:\Users\ilyass\Zotero\storage\DEV5C48D\S1359836811005488.html","","","A. Metal–matrix composites (MMCs); B. Interface/interphase; C. Analytical modeling; D. Mechanical testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P5BVGP48","journalArticle","1976","Ackerman, R. J.; Hamilton, D. W.","Testosterone metabolism in male rat epiphysis","Calcified Tissue Research","","0008-0594","","","Using radioactive substrate, thin-layer chromatography and recrystallization methods as well as differential centrifugation, gel filtration and electrophoresis, testosterone metabolism was investigated in male rat epiphyseal growth plate. 5alpha-androstane 3alpha-17beta-diol was found to be a major metabolite in vitro; lesser amounts of androstenedione and androstanedione, and a very small amount of 5alpha-dihydrotestosterone were also identified. Radioactivity was recovered in epiphyseal subcellular fractions 30 minutes following in vivo administration of tritiated 5alpha-dihydrotestosterone; within 2 hours radioactivity had fallen to essentially background level in all fractions but the cytosol. A testosterone binding protein could not be identified within epiphyseal cytosol.","1976-04-13","2015-03-14 22:30:34","2015-03-14 22:30:34","","31-40","","1","20","","Calcif Tissue Res","","","","","","","","eng","","","","","NCBI PubMed","","PMID: 4200","","","http://www.ncbi.nlm.nih.gov/pubmed/4200","","Androstane-3,17-diol; Androstenedione; Animals; Cytosol; Dihydrotestosterone; Epiphyses; Male; NADP; Nucleoproteins; Protein Binding; Rats; Subcellular Fractions; Testosterone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P8HN9TU3","journalArticle","1992","Schlangen, E.; Mier, J. G. M. van","Simple lattice model for numerical simulation of fracture of concrete","Materials and Structures","","1359-5997, 1871-6873","10.1007/BF02472449","http://link.springer.com/article/10.1007/BF02472449","In this paper a numerical model is presented for simulating fracture in heterogeneous materials such as concrete and rock. The typical failure mechanism, crack face bridging, found in concrete and other materials is simulated by use of a lattice model. The model can be used at a small scale, where the particles in the grain structure are generated and aggregate, matrix and bond properties are assigned to the lattice elements. Simulations at this scale are useful for studying the influence of material composition. In addition the model seems a promising tool for simulating fracture in structures. In this case the microstructure of the material is not mimicked in detail but rather the lattice elements are given tensile strengths which are randomly chosen out of a certain distribution. Realistic crack patterns are found compared with experiments on laboratory-scale specimens. The present results indicate that fracture mechanisms are simulated realistically. This is very important because it simplifies the tuning of the model.","1992-11-01","2015-03-15 17:55:23","2015-03-15 17:55:23","2015-03-15 17:55:23","534-542","","9","25","","Materials and Structures","","","","","","","","en","","","","","link.springer.com","","","","C:\Users\ilyass\Zotero\storage\EWSR5X59\10.html","","","Building Materials; Civil Engineering; Mechanical Engineering; Operating Procedures, Materials Treatment; Structural Mechanics; Theoretical and Applied Mechanics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PDMJUNXN","document","2014","Marotzke, C","Interface failure and fiber breakage under multi axial stresses","","","","","http://www.bam.de/de/kompetenzen/fachabteilungen/abteilung_5/fg53/fg53_medien/marotzke_interface_failure_dt.pdf","","2014","2015-03-02 22:24:31","2015-03-03 00:10:06","","","","","","","","","","","","","BAM Federal Institute for Materials Research and Testing, Berlin","","","","","","","","","","","","http://www.bam.de/de/kompetenzen/fachabteilungen/abteilung_5/fg53/fg53_medien/marotzke_interface_failure_dt.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PDVA4CFQ","report","2014","D20 Committee","Test Methods for Plane-Strain Fracture Toughness and Strain Energy Release Rate of Plastic Materials","","","","","http://www.astm.org/doiLink.cgi?D5045","","2014","2015-03-17 16:12:34","2015-03-17 16:12:34","2015-03-17 16:12:34","","","","","","","","","","","","ASTM International","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PJGA6H8V","webpage","","","Adhesive Bonding | Preparation of Surfaces for Epoxy Adhesive Bonding | Mold Making and Casting Materials Rubber, Plastic, Lifecasting, and More","","","","","http://www.smooth-on.com/Adhesive-Bonding/c16/p43/Preparation-of-Surfaces-for-Epoxy-Adhesive-Bonding/pages.html","","","2014-11-11 17:47:22","2014-11-11 17:47:22","2014-11-11 17:47:22","","","","","","","","","","","","","","","","","","","","","","","C:\Users\ilyass\Zotero\storage\6ZE6QT87\pages.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PJK4R9H9","journalArticle","2009","KOYANAGI, Jun; SHAH, Pranav D.; KIMURA, Souta; HA, Sung K.; KAWADA, Hiroyuki","Mixed-Mode Interfacial Debonding Simulation in Single-Fiber Composite under a Transverse Load","Journal of Solid Mechanics and Materials Engineering","","","","","","2009","2014-01-30 20:22:24","2014-01-30 20:22:24","","796-806","","5","3","","","","","","","","","","","","","","","","","","","","https://drive.google.com/file/d/0B1jXoaQhrGctZ0hJLVJQSUFOSGs/edit?usp=sharing","Cohesive law; damage evaluation; mixed mode; single fiber composite","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q2VZB7A3","conferencePaper","2009","Koyanagi, Jun; Ogihara, Shinji","Determination of interfacial failure criterion in glass fiber/epoxy interface by cruciform specimen method employing elasto-plastic analysis","","","","10.1117/12.851242","http://dx.doi.org/10.1117/12.851242","This study aims obtain a precise strength of a glass fiber/ epoxy resin interface by taking non-elastic analysis which might be very important factor to be considered. A cruciform specimen method is one of the reasonable tests to investigate interfacial strength. Varying the cruciform angles, the interfacial failure criterion under combined stress-state can be obtained. However, when the interfacial strength is beyond the matrix yield stress, non-elastic stress analysis must be done in order to obtain the interfacial strength precisely. In this study, the non-elastic analysis is performed and the effect is discussed.","2009","2015-03-19 20:37:23","2015-03-19 20:37:23","2015-03-19 20:37:23","752227-752227-7","","","7522","","","","","","","","","","","","","","","Silverchair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q438N3DE","presentation","","Talreja, Ramesh","Damage	Mechanics of Composite Materials","","","","","https://drive.google.com/file/d/0B1jXoaQhrGctRVdDR0JEQmdfUGc/view?usp=sharing","","","2014-03-31 20:37:38","2015-01-27 20:07:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QEF6RJR9","journalArticle","2008","Dominguez Almaraz, Gonzalo M.","Prediction of very high cycle fatigue failure for high strength steels, based on the inclusion geometrical properties","Mechanics of Materials","","0167-6636","10.1016/j.mechmat.2008.03.001","http://www.sciencedirect.com/science/article/pii/S0167663608000276","This article deals with the experimental and predicted fatigue endurance of the high strength steels, European 100C6 (martensitic and bainitic) and the Japanese SUJ2 in the gigacycle regime. Tests were carried out with stress ratio R = −1 in tension–compression condition at room temperature. To attain the high number of cycles required in a reasonable period of time, an ultrasonic test machine working at 20 KHz was used to obtaining 1.7 × 109 cycles in approximately 24 h. The relationship between the geometrical properties of inclusions associated with fatigue failure and the fatigue life of these steels was studied. Thereafter, with basis on a simplified evaluation of the highest stress in the elliptical inclusion for fatigue Mode I, three models to predict the fatigue life for these high strength steels were proposed adjusting non-linear regression curves to the corresponding experimental results.","2008-08","2014-11-03 21:46:32","2014-11-03 21:46:32","2014-11-03 21:46:32","636-640","","8","40","","Mechanics of Materials","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\4C5K6ECB\Dominguez Almaraz - 2008 - Prediction of very high cycle fatigue failure for .pdf; C:\Users\ilyass\Zotero\storage\MIGINM7Q\Dominguez Almaraz - 2008 - Prediction of very high cycle fatigue failure for .html","","","High cycle fatigue; High strength steels; Inclusion geometrical properties; Life prediction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QRKXK7RA","journalArticle","2014","Spriestersbach, D.; Grad, P.; Kerscher, E.","Influence of different non-metallic inclusion types on the crack initiation in high-strength steels in the VHCF regime","International Journal of Fatigue","","0142-1123","10.1016/j.ijfatigue.2014.03.003","http://www.sciencedirect.com/science/article/pii/S0142112314000851","This study aims to clarify the influence of different inclusion types on the crack initiation in the very high cycle fatigue regime. For this purpose ultrasonic tension–compression fatigue tests (R = −1) with the bainitic high-strength steel 100Cr6 (SAE 52100) were carried out until an ultimate number of cycles of 109. Additionally, runout specimens were tested repeatedly with higher stress amplitudes until failure occurred. By this method threshold values for the stress intensity factors in the very high cycle fatigue regime were found to be dependent on the inclusion type. So beside the threshold value for crack propagation of long cracks inside a fish-eye, Kth, another threshold value can be found for the formation of the so called fine granular area which is characteristic for very high cycle fatigue failure. This threshold value, below which no initiation in form of a fine granular area can be observed, is further dependent on the chemical composition of the crack initiating inclusion. Thus, a true fatigue limit in the very high cycle fatigue regime depends on the inclusion size and inclusion type. Further the inclusion type with the lowest threshold value indicates an absolute threshold value for very high cycle fatigue crack initiation due to the formation of the fine granular area.","2014-07","2014-11-03 21:46:05","2014-11-03 21:46:05","2014-11-03 21:46:05","114-120","","","64","","International Journal of Fatigue","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\2F2TP82C\Spriestersbach et al. - 2014 - Influence of different non-metallic inclusion type.pdf; C:\Users\ilyass\Zotero\storage\WI9VAPQ2\Spriestersbach et al. - 2014 - Influence of different non-metallic inclusion type.html","","","Bainitic steel; Fatigue crack initiation; Non-metallic inclusion; Threshold value; Very high cycle fatigue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QZR5D855","journalArticle","1998","Pagano, N. J.","On the micromechanical failure modes in a class of ideal brittle matrix composites. Part 1. Coated-fiber composites","Composites Part B: Engineering","","1359-8368","10.1016/S1359-8368(97)00002-4","http://www.sciencedirect.com/science/article/pii/S1359836897000024","An intensive study is carried out to investigate the veracity of an elasticity model called the axisymmetric damage model (ADM) to predict the micromechanical failure modes in a number of ideal unidirectional composites made from silicon carbide fibers and various glass matrices with uniform fiber spacing. In Part 1, the specimens contain two fiber coatings. Detailed experiments are conducted to study the fracture process by observation of surface cracking and through SEM micrographic analysis. Failure scenarios postulated through the ADM are consistent with the observed behavior using the measured constituent properties. Some of the features of the composites predicted in this work are: 1. (1) Numerous matrix microcracks, approximately normal to and bridging the fibers, are observed. For the present materials, matrix crack initiation precedes the onset of nonlinearity of the composite stress-strain curve. A semiempirical model derived earlier and a mechanistic crack growth model are used to study this behavior. 2. (2) Carbon mounds (or mountains), which are roughly triangular in cross-section and have a base width of approximately 5 μm, occur in the specimens. Their location displays a sensitive dependence on the properties of the glass matrix. The ADM suggests the origin of this phenomenon and the loading condition leading to it. 3. (3) A massive degree of debonding is observed within the interfacial region. Again, the nature of this debonding is quite sensitive to the properties of the glass matrix, among other things. The model results are consistent with debonding initiated by radial tension and having continued growth under shear stress. 4. (4) The progressive matrix cracking process is statistical in nature as the distance between successive microcracks varies considerably with position at their initiation. Calculation of the matrix stress field ahead of the interfacial debond leads to bounds, which surround the experimental observations, on the average spacing as a function of applied and residual stresses. 5. (5) Multiple fiber breaks suggest stress transfer has taken place in some regions such that high values of the redistributed fiber axial stress have developed. It is inferred that such failures can only take place in regions where the interface is continuous, while the model results are consistent with the observed failure stress in the fibers. We conclude with an evaluation of the quality of the model and the definition of future research and data needs required to further solidify our findings. We also offer some comments on the implications with regard to our understanding of the behavior of ceramic matrix composites. The well-controlled microgeometry of these composites and the overall consistency of their behavior with analytical models suggest that they can be regarded as truly pedigreed materials.","1998","2015-03-02 23:00:51","2015-03-02 23:00:51","2015-03-02 23:00:51","93-119","","2","29","","Composites Part B: Engineering","","High Temperature Composites and Interfaces: Analysis, Processing and Characterization","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\6WARC5JQ\S1359836897000024.html","","","A. ceramic-matrix composites (CMCs); B. Interface/interphase; C. Micro-mechanics; coatings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R6E8X5FW","journalArticle","1975","Swett, C.","Outpatient phenothiazine use and bone marrow depression. A report from the drug epidemiology unit and the Boston collaborative drug surveillance program","Archives of General Psychiatry","","0003-990X","","","Phenothiazine-induced bone marrow depression (BMD) was evaluated in three separate but complementary data bases: (1) Among 1,048 patients admitted to psychiatric hospitals, there was no evidence of subclinical depression of the white blood cell (WBC) count attributable to phenothiazines used before admission. (2) Among 18,587 medical inpatients, there were 34 patients admitted for BMD in the absence of neoplasia or prior cytotoxic drug therapy; one of the latter reported using chlorpromazine hydrochloride, but it is doubtful whether this drug was the cause of the BMD. (3) Among 24,795 medical, surgical, and gynecological patients surveyed over a ten-month period in 1972, there were four who were admitted for BMD; one of the latter had a reversible leukopenia attributed to trifluoperazine hydrochloride.","1975-11","2015-03-14 22:30:33","2015-03-14 22:30:33","","1416-1418","","11","32","","Arch. Gen. Psychiatry","","","","","","","","eng","","","","","NCBI PubMed","","PMID: 978","","","http://www.ncbi.nlm.nih.gov/pubmed/978","","Ambulatory Care; Antipsychotic Agents; Female; Humans; Leukopenia; Male; Mental Disorders; Phenothiazines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RGN8XKAD","journalArticle","2009","Warren, Thomas L.; Silling, Stewart A.; Askari, Abe; Weckner, Olaf; Epton, Michael A.; Xu, Jifeng","A non-ordinary state-based peridynamic method to model solid material deformation and fracture","International Journal of Solids and Structures","","00207683","10.1016/j.ijsolstr.2008.10.029","http://linkinghub.elsevier.com/retrieve/pii/S0020768308004496","","2009-03","2015-03-13 14:42:23","2015-03-13 14:42:23","2015-03-13 14:42:23","1186-1195","","5","46","","","","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RQ2RFHUX","report","2010","D20 Committee","Test Method for Tensile Properties of Plastics","","","","","http://enterprise.astm.org/filtrexx40.cgi?+REDLINE_PAGES/D638.htm","","2010","2014-03-31 19:02:53","2014-03-31 19:02:53","2014-03-31 19:02:53","","","","","","","","","","","","ASTM International","","en","","","","","CrossRef","","","","C:\Users\ilyass\Zotero\storage\IJATTFAU\filtrexx40.html; ","https://drive.google.com/file/d/0B1jXoaQhrGctZ2JDU2ExTXBpSzg/edit?usp=sharing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
