"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"E7IU4W55","journalArticle","2015","Zhang, Qiancheng; Yang, Xiaohu; Li, Peng; Huang, Guoyou; Feng, Shangsheng; Shen, Cheng; Han, Bin; Zhang, Xiaohui; Jin, Feng; Xu, Feng; Lu, Tian Jian","Bioinspired engineering of honeycomb structure – Using nature to inspire human innovation","Progress in Materials Science","","00796425","10.1016/j.pmatsci.2015.05.001","https://linkinghub.elsevier.com/retrieve/pii/S0079642515000377","","2015-10","2019-05-23 22:31:14","2019-05-23 22:31:14","2019-05-23 22:31:14","332-400","","","74","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\F7NKS4ZS\Zhang et al. - 2015 - Bioinspired engineering of honeycomb structure – U.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S5IKJYYT","journalArticle","2016","Zheng, Xiaoyu; Smith, William; Jackson, Julie; Moran, Bryan; Cui, Huachen; Chen, Da; Ye, Jianchao; Fang, Nicholas; Rodriguez, Nicholas; Weisgraber, Todd; Spadaccini, Christopher M.","Multiscale metallic metamaterials","Nature Materials","","1476-1122, 1476-4660","10.1038/nmat4694","http://www.nature.com/articles/nmat4694","","2016-10","2019-05-23 22:31:16","2019-05-23 22:31:16","2019-05-23 22:31:16","1100-1106","","10","15","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\XXZA9R7P\Zheng et al. - 2016 - Multiscale metallic metamaterials.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IR4MYR92","journalArticle","2007","Fratzl, Peter; Weinkamer, Richard","Nature’s hierarchical materials","Progress in Materials Science","","00796425","10.1016/j.pmatsci.2007.06.001","https://linkinghub.elsevier.com/retrieve/pii/S007964250700045X","Many biological tissues, such as wood and bone, are ﬁber composites with a hierarchical structure. Their exceptional mechanical properties are believed to be due to a functional adaptation of the structure at all levels of hierarchy. This article reviews the basic principles involved in designing hierarchical biological materials, such as cellular and composite architectures, adapative growth and as well as remodeling. Some examples that are found to utilize these strategies include wood, bone, tendon, and glass sponges – all of which are discussed.","2007-11","2019-05-23 22:31:17","2019-05-23 22:31:17","2019-05-23 22:31:17","1263-1334","","8","52","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\JP4EG7N6\Fratzl et Weinkamer - 2007 - Nature’s hierarchical materials.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KG8ZWVBB","journalArticle","2006","Chi, Shyang-Ho; Chung, Yen-Ling","Mechanical behavior of functionally graded material plates under transverse load—Part II: Numerical results","International Journal of Solids and Structures","","00207683","10.1016/j.ijsolstr.2005.04.010","https://linkinghub.elsevier.com/retrieve/pii/S0020768305002040","The formulations of the complete solutions to the rectangular simply supported plates with power-law, sigmoid, and exponential FGMs have been derived in Part I. In this part, we focus on the numerical solutions evaluated directly from theoretical formulations and calculated by ﬁnite element method using MARC program. The eﬀects of loading conditions, the change of PoissonÕs ratio, and the aspect ratio on the mechanical behavior of an FGM plate are discussed. Besides, a comparison of the results of P-FGM, S-FGM, and E-FGM is investigated.","2006-06","2019-05-23 22:32:42","2019-05-23 22:32:42","2019-05-23 22:32:42","3675-3691","","13","43","","","Mechanical behavior of functionally graded material plates under transverse load—Part II","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\3DCRHH2L\Chi et Chung - 2006 - Mechanical behavior of functionally graded materia.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SDCVV8ZG","book","2016","Shen, Hui-Shen","Functionally Graded Materials: Nonlinear Analysis of Plates and Shells","","978-0-429-14313-7","","","https://www.taylorfrancis.com/books/9781420092578","","2016-04-19","2019-05-23 22:32:43","2019-05-23 22:32:43","2019-05-23 22:32:43","","","","","","","Functionally Graded Materials","","","","","CRC Press","","en","","","","","Crossref","","DOI: 10.1201/9781420092578","","C:\Users\momoe\Zotero\storage\DJAHVBUQ\Shen - 2016 - Functionally Graded Materials Nonlinear Analysis .pdf","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IJBEI3VQ","journalArticle","2014","Belabed, Zakaria; Ahmed Houari, Mohammed Sid; Tounsi, Abdelouahed; Mahmoud, S.R.; Anwar Bég, O.","An efficient and simple higher order shear and normal deformation theory for functionally graded material (FGM) plates","Composites Part B: Engineering","","13598368","10.1016/j.compositesb.2013.12.057","https://linkinghub.elsevier.com/retrieve/pii/S1359836813007877","In this paper, an efﬁcient and simple higher order shear and normal deformation theory is presented for functionally graded material (FGM) plates. By dividing the transverse displacement into bending, shear and thickness stretching parts, the number of unknowns and governing equations for the present theory is reduced, signiﬁcantly facilitating engineering analysis. Indeed, the number of unknown functions involved in the present theory is only ﬁve, as opposed to six or even greater numbers in the case of other shear and normal deformation theories. The present theory accounts for both shear deformation and thickness stretching effects by a hyperbolic variation of all displacements across the thickness, and satisﬁes the stress-free boundary conditions on the upper and lower surfaces of the plate without requiring any shear correction factor. Equations of motion are derived from Hamilton’s principle. Analytical solutions for the bending and free vibration analysis are obtained for simply supported plates. The obtained results are compared with 3-dimensional and quasi-3-dimensional solutions and those predicted by other plate theories. It can be concluded that the present theory is not only accurate but also simple in predicting the bending and free vibration responses of functionally graded plates.","2014-04","2019-05-23 22:32:45","2019-05-23 22:32:45","2019-05-23 22:32:45","274-283","","","60","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\QRGUSN4H\Belabed et al. - 2014 - An efficient and simple higher order shear and nor.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AZDM7BMH","journalArticle","2000","Reddy, J. N.","Analysis of functionally graded plates","International Journal for Numerical Methods in Engineering","","0029-5981, 1097-0207","10.1002/(SICI)1097-0207(20000110/30)47:1/3<663::AID-NME787>3.0.CO;2-8","http://doi.wiley.com/10.1002/%28SICI%291097-0207%2820000110/30%2947%3A1/3%3C663%3A%3AAID-NME787%3E3.0.CO%3B2-8","Theoretical formulation, Navier’s solutions of rectangular plates, and ÿnite element models based on the thirdorder shear deformation plate theory are presented for the analysis of through-thickness functionally graded plates. The plates are assumed to have isotropic, two-constituent material distribution through the thickness, and the modulus of elasticity of the plate is assumed to vary according to a power-law distribution in terms of the volume fractions of the constituents. The formulation accounts for the thermomechanical coupling, time dependency, and the von KaÃrmaÃn-type geometric non-linearity. Numerical results of the linear third-order theory and non-linear ÿrst-order theory are presented to show the e ect of the material distribution on the de ections and stresses. Copyright ? 2000 John Wiley & Sons, Ltd.","2000-01-10","2019-05-23 22:32:45","2019-05-23 22:32:46","2019-05-23 22:32:45","663-684","","1-3","47","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\VEGJDM7A\Reddy - 2000 - Analysis of functionally graded plates.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P5P4Y29E","journalArticle","2006","Chi, Shyang-Ho; Chung, Yen-Ling","Mechanical behavior of functionally graded material plates under transverse load—Part I: Analysis","International Journal of Solids and Structures","","00207683","10.1016/j.ijsolstr.2005.04.011","https://linkinghub.elsevier.com/retrieve/pii/S0020768305002052","An elastic, rectangular, and simply supported, functionally graded material (FGM) plate of medium thickness subjected to transverse loading has been investigated. The PoissonÕs ratios of the FGM plates are assumed to be constant, but their YoungÕs moduli vary continuously throughout the thickness direction according to the volume fraction of constituents deﬁned by power-law, sigmoid, or exponential function. Based on the classical plate theory and Fourier series expansion, the series solutions of power-law FGM (simply called P-FGM), sigmoid FGM (S-FGM), and exponential FGM (E-FGM) plates are obtained. The analytical solutions of P-, S- and E-FGM plates are proved by the numerical results of ﬁnite element method. The closed-form solutions illustrated by Fourier series expression are given in Part I of this paper. The closed-form and ﬁnite element solutions are compared and discussed in Part II of this paper. Results reveal that the formulations of the solutions of FGM plates and homogeneous plates are similar, except the bending stiﬀness of plates. The bending stiﬀness of a homogeneous plate is Eh3/12(1 À m2), while the expressions of the bending stiﬀness of FGM plates are more complicated combination of material properties.","2006-06","2019-05-23 22:32:46","2019-05-23 22:32:46","2019-05-23 22:32:46","3657-3674","","13","43","","","Mechanical behavior of functionally graded material plates under transverse load—Part I","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\FFT5V5Q9\Chi et Chung - 2006 - Mechanical behavior of functionally graded materia.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7KBSKI9M","journalArticle","2015","Ghossein, Elias; Lévesque, Martin","Homogenization models for predicting local field statistics in ellipsoidal particles reinforced composites: Comparisons and validations","International Journal of Solids and Structures","","00207683","10.1016/j.ijsolstr.2014.12.021","https://linkinghub.elsevier.com/retrieve/pii/S0020768314004910","This paper validates the performance of analytical homogenization models at predicting the local ﬁeld statistics in randomly distributed and oriented ellipsoidal particles reinforced composites. The numerical validation was based on a newly introduced load independent metric, which allowed to formulate general conclusions. A large validation campaign was conducted and the Representative Volume Element (RVE) was rigorously determined for each combination of phases mechanical properties, particles volume fraction and aspect ratio. The load independent properties computed numerically were compared to those predicted by a range of analytical models. The study revealed that the original Benveniste’s interpretation of the Mori–Tanaka scheme led to the most accurate ﬁrst order moments and intra-matrix second order moments, provided that the mechanical properties contrast between the particles and the matrix are low. For higher contrasts, Lielens’ model delivers the most accurate estimates. The self-consistent scheme is the most suited model to predict the intra-particle second order moments when the particles aspect ratio is low. For particles with high aspect ratio, Lielens’ model could be an alternative to the self-consistent scheme. Furthermore, an interpolation model has been developed and it has been shown to predict accurately the mean and covariance tensors of the intraphase stress ﬁelds.","2015-04","2019-05-23 22:33:15","2019-05-23 22:33:15","2019-05-23 22:33:15","91-105","","","58","","","Homogenization models for predicting local field statistics in ellipsoidal particles reinforced composites","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\VNCGE3HF\Ghossein et Lévesque - 2015 - Homogenization models for predicting local field s.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L8B2ZEBN","journalArticle","1963","Hashin, Z.; Shtrikman, S.","A variational approach to the theory of the elastic behaviour of multiphase materials","Journal of the Mechanics and Physics of Solids","","00225096","10.1016/0022-5096(63)90060-7","https://linkinghub.elsevier.com/retrieve/pii/0022509663900607","","1963-03","2019-05-23 22:33:17","2019-05-23 22:33:17","2019-05-23 22:33:17","127-140","","2","11","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\PZ6VWCFJ\Hashin et Shtrikman - 1963 - A variational approach to the theory of the elasti.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GLUCU3FU","journalArticle","1965","Hill, R.","A self-consistent mechanics of composite materials","Journal of the Mechanics and Physics of Solids","","00225096","10.1016/0022-5096(65)90010-4","https://linkinghub.elsevier.com/retrieve/pii/0022509665900104","THE WACROSCOP~C elastic nloduli of two-phase composites arc tstimated by a method that takes account of the inhomogeneity of stress and strain in a way similar to the Hershey-Kriiner theory of crystalline aggregates. The phases may be arbitrarily neolotropic and in any concentrations, but are required to have the character of 8 matrix and cffcctivcly ellipsoidal inclusions. IMailed results arc given for an isotropic dispersion of sphcrcs.","1965-08","2019-05-23 22:33:18","2019-05-23 22:33:18","2019-05-23 22:33:18","213-222","","4","13","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\PQHGWT6G\Hill - 1965 - A self-consistent mechanics of composite materials.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9RWWJPBK","journalArticle","1979","Watt, J. Peter","Hashin‐Shtrikman bounds on the effective elastic moduli of polycrystals with orthorhombic symmetry","Journal of Applied Physics","","0021-8979, 1089-7550","10.1063/1.325768","http://aip.scitation.org/doi/10.1063/1.325768","","1979-10","2019-05-23 22:33:20","2019-05-23 22:33:20","2019-05-23 22:33:20","6290-6295","","10","50","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\WY72RAGI\Watt - 1979 - Hashin‐Shtrikman bounds on the effective elastic m.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N5IU6APT","journalArticle","2004","Lévesque, Martin; Derrien, Katell; Mishnaevski, Leon; Baptiste, Didier; Gilchrist, Michael D.","A micromechanical model for nonlinear viscoelastic particle reinforced polymeric composite materials—undamaged state","Composites Part A: Applied Science and Manufacturing","","1359835X","10.1016/j.compositesa.2004.02.017","https://linkinghub.elsevier.com/retrieve/pii/S1359835X04000557","A theoretical model has been developed to predict the mechanical behaviour of reinforced polymers where the matrix is nonlinear viscoelastic. The homogenisation approach was used since this allowed the global behaviour of the composite to be predicted from knowledge of the behaviour of each constituent. The approach involved a proper linearisation of the nonlinear viscoelastic matrix, in conjunction with the Mori –Tanaka scheme and the viscoelastic correspondence principle. Theoretical predictions were compared with ﬁnite element simulations of the microstructure.","2004-07","2019-05-23 22:33:21","2019-05-23 22:33:21","2019-05-23 22:33:21","905-913","","7-8","35","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\55UJU4FZ\Lévesque et al. - 2004 - A micromechanical model for nonlinear viscoelastic.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HZBJUT6Q","journalArticle","1973","Mori, T; Tanaka, K","Average stress in matrix and average elastic energy of materials with misfitting inclusions","Acta Metallurgica","","00016160","10.1016/0001-6160(73)90064-3","https://linkinghub.elsevier.com/retrieve/pii/0001616073900643","","1973-05","2019-05-23 22:33:22","2019-05-23 22:33:22","2019-05-23 22:33:22","571-574","","5","21","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\9AMUNSKT\Mori et Tanaka - 1973 - Average stress in matrix and average elastic energ.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LKNF3L4D","journalArticle","1998","Moulinec, H.; Suquet, P.","A numerical method for computing the overall response of nonlinear composites with complex microstructure","Computer Methods in Applied Mechanics and Engineering","","00457825","10.1016/S0045-7825(97)00218-1","https://linkinghub.elsevier.com/retrieve/pii/S0045782597002181","The local and overall responses of nonlinear composites are classically investigated by the Finite Element Method. We propose an alternate method based on Fourier series which avoids meshing and which makes direct use of microstructure images. It is based on the exact expression of the Green function of a linear elastic and homogeneous comparison material. First, the case of elastic nonhomogeneous constituents is considered and an iterative procedure is proposed to solve the Lippman-Schwinger equation which naturally arises in the problem. Then, the method is extended to non-linear constituents by a step-by-step integration in time. The accuracy of the method is assessed by varying the spatial resolution of the microstructures. The flexibility of the method allows it to serve for a large variety of microstructures. 0 1998 Elsevier Science S.A.","1998-04","2019-05-23 22:33:23","2019-05-23 22:33:23","2019-05-23 22:33:23","69-94","","1-2","157","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\U7LTWTZP\Moulinec et Suquet - 1998 - A numerical method for computing the overall respo.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRPKYHP3","journalArticle","1995","Castañeda, P","The effect of spatial distribution on the effective behavior of composite materials and cracked media","Journal of the Mechanics and Physics of Solids","","00225096","10.1016/0022-5096(95)00058-Q","https://linkinghub.elsevier.com/retrieve/pii/002250969500058Q","Estimates of the Hashin-Shtrikman type are developed for the overall moduli of composites consisting of a matrix containing one or more populations of inclusions, when the spatial correlations of inclusion locations take particular “ellipsoidal” forms. Inclusion shapes can be selected independently of the shapes adopted for the spatial correlations. The formulae that result are completely explicit and easy to use. They are likely to be useful, in particular, for composites that have undergone a prior macroscopically uniform large deformation. To the extent that the statistics that are assumed may not be realized exactly, the formulae provide approximations. Since, however, they are derived as variational approximations for composites with some explicit statistics that are realizable, they are free from some of the drawbacks of competitor approximations such as that of Mori and Tanaka (1973 Acta Metall. 21,571-574), which can generate tensors of effective moduli which fail to satisfy a necessary symmetry requirement. The new formulae are also the only ones known that take explicit account, at least approximately, of inclusion shape and spatial distribution independently.","1995-12","2019-05-23 22:33:23","2019-05-23 22:33:24","2019-05-23 22:33:23","1919-1951","","12","43","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\YIVZWESP\Castañeda - 1995 - The effect of spatial distribution on the effectiv.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5DAT2UL3","journalArticle","1998","Torquato, S.","Effective stiffness tensor of composite media : II. Applications to isotropic dispersions","Journal of the Mechanics and Physics of Solids","","00225096","10.1016/S0022-5096(97)00083-5","https://linkinghub.elsevier.com/retrieve/pii/S0022509697000835","","1998-08","2019-05-23 22:33:24","2019-05-23 22:33:25","2019-05-23 22:33:24","1411-1440","","8","46","","","Effective stiffness tensor of composite media","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\I6NN49YZ\Torquato - 1998 - Effective stiffness tensor of composite media  II.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CSRQQHWL","journalArticle","1991","Torquato, S","Random heterogeneous media: Hicrosttucture and improwed bounds on effective properties","","","","","","","1991","2019-05-23 22:33:26","2019-05-23 22:33:26","","40","","2","44","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\momoe\Zotero\storage\A38GK7P8\Torquato - 1991 - Random heterogeneous media Hicrosttucture and imp.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9GEMSYK","journalArticle","2014","Tajeddini, Vahid; Lin, Chien-Hong; Muliana, Anastasia; Lévesque, Martin","Average electro-mechanical properties and responses of active composites","Computational Materials Science","","09270256","10.1016/j.commatsci.2013.09.052","https://linkinghub.elsevier.com/retrieve/pii/S0927025613005879","This study deals with the overall electro-mechanical response of randomly positioned spherical particles reinforced piezoelectric composites. Different composites comprising of linearly elastic and piezoelectric constituents were studied. For the piezoelectric constituent, both linear and nonlinear electro-mechanical coupling behaviors were considered. Numerical representative volume elements (RVEs) were generated and ﬁnite element (FE) method was used in order to compute overall electro-mechanical response of the RVEs. The electro-mechanical predictions of the RVEs were compared against those of Mori–Tanaka, self-consistent and simpliﬁed unit-cell micromechanical models. A new ﬁrst moment secant linearization was introduced in order to perform the homogenization of the nonlinearly piezoelectric composites followed by iteration in order to minimize errors (residual) from the linearization. For all boundary conditions, including nonlinear response, simulated in this work, the predictions given by the Mori–Tanaka and UC models were reasonably close to the ones of the RVE cases. Finally the RVEs were modiﬁed to examine the linear and nonlinear electro-mechanical responses of piezoelectric ceramics with pores. Depending on the prescribed boundary conditions, the existence of pores could signiﬁcantly alter the electro-mechanical response of piezoelectric ceramics.","2014-02","2019-05-23 22:33:28","2019-05-23 22:33:28","2019-05-23 22:33:28","405-414","","","82","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\P3E9M6NH\Tajeddini et al. - 2014 - Average electro-mechanical properties and response.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3CMRS5T5","journalArticle","2013","El Mourid, Amine; Ganesan, Rajamohan; Lévesque, Martin","Comparison between analytical and numerical predictions for the linearly viscoelastic behavior of textile composites","Mechanics of Materials","","01676636","10.1016/j.mechmat.2012.11.003","https://linkinghub.elsevier.com/retrieve/pii/S0167663612001974","Analytical homogenization techniques are developed to predict the viscoelastic behavior of textile composites. The approach consists of extending the framework of elastic homogenization of textile composites to viscoelastic composites with the help of the correspondence principle based on Laplace–Carson transforms. Finite Element simulations of three-dimensional models of woven and braided fabrics are performed to obtain the ‘exact’ viscoelastic behavior. Analytical predictions are compared against the exact behavior predicted by Finite Element simulations. The results show that the analytical model based on the Self-Consistent scheme fails to deliver accurate predictions. It is also found that the method based on the Mori–Tanaka model predicts relatively well viscoelastic properties.","2013-03","2019-05-23 22:33:29","2019-05-23 22:33:29","2019-05-23 22:33:29","69-83","","","58","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\4DT2D27I\El Mourid et al. - 2013 - Comparison between analytical and numerical predic.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DJGH3888","journalArticle","1987","Benveniste, Y.","A new approach to the application of Mori-Tanaka's theory in composite materials","Mechanics of Materials","","01676636","10.1016/0167-6636(87)90005-6","https://linkinghub.elsevier.com/retrieve/pii/0167663687900056","","1987-06","2019-05-23 22:33:30","2019-05-23 22:33:30","2019-05-23 22:33:30","147-157","","2","6","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\QQPHS3LR\Benveniste - 1987 - A new approach to the application of Mori-Tanaka's.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65Z6RSUA","journalArticle","1979","Christensen, R.M.; Lo, K.H.","Solutions for effective shear properties in three phase sphere and cylinder models","Journal of the Mechanics and Physics of Solids","","00225096","10.1016/0022-5096(79)90032-2","https://linkinghub.elsevier.com/retrieve/pii/0022509679900322","","1979-08","2019-05-23 22:33:31","2019-05-23 22:33:31","2019-05-23 22:33:31","315-330","","4","27","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\ATZQ2IRS\Christensen et Lo - 1979 - Solutions for effective shear properties in three .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NDV7WHKI","journalArticle","2012","Ghossein, Elias; Lévesque, Martin","A fully automated numerical tool for a comprehensive validation of homogenization models and its application to spherical particles reinforced composites","International Journal of Solids and Structures","","00207683","10.1016/j.ijsolstr.2012.02.021","https://linkinghub.elsevier.com/retrieve/pii/S0020768312000613","This paper presents a fully automated numerical tool for computing the accurate effective properties of two-phase linearly elastic composites reinforced by randomly distributed spherical particles. Virtual microstructures were randomly generated by an algorithm based on molecular dynamics. Composites effective properties were computed using a technique based on Fast Fourier Transforms (FFT). The predictions of the numerical tool were compared to those of analytical homogenization models for a broad range of phases mechanical properties contrasts and spheres volume fractions. It is found that none of the tested analytical models provides accurate estimates for the whole range of contrasts and volume fractions tested. Furthermore, no analytical homogenization models stands out of the others as being more accurate for the investigated range of volume fractions and contrasts. The new fully automated tool provides a unique means for computing, once and for all, the accurate properties of composites over a broad range of microstructures. In due course, the database generated with this tool might replace analytical homogenization models.","2012-06","2019-05-23 22:33:33","2019-05-23 22:33:33","2019-05-23 22:33:33","1387-1398","","11-12","49","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\W92NHVTA\Ghossein et Lévesque - 2012 - A fully automated numerical tool for a comprehensi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LLL7JLDW","journalArticle","2013","Ghossein, Elias; Lévesque, Martin","Random generation of periodic hard ellipsoids based on molecular dynamics: A computationally-efficient algorithm","Journal of Computational Physics","","00219991","10.1016/j.jcp.2013.07.004","https://linkinghub.elsevier.com/retrieve/pii/S0021999113004750","This paper presents a computationally-eﬃcient algorithm for generating random periodic packings of hard ellipsoids. The algorithm is based on molecular dynamics where the ellipsoids are set in translational and rotational motion and their volumes gradually increase. Binary collision times are computed by simply ﬁnding the roots of a non-linear function. In addition, an original and eﬃcient method to compute the collision time between an ellipsoid and a cube face is proposed. The algorithm can generate all types of ellipsoids (prolate, oblate and scalene) with very high aspect ratios (i.e., > 10). It is the ﬁrst time that such packings are reported in the literature. Orientations tensors were computed for the generated packings and it has been shown that ellipsoids had a uniform distribution of orientations. Moreover, it seems that for low aspect ratios (i.e., 10), the volume fraction is the most inﬂuential parameter on the algorithm CPU time. For higher aspect ratios, the inﬂuence of the latter becomes as important as the volume fraction. All necessary pseudo-codes are given so that the reader can easily implement the algorithm.","2013-11","2019-05-23 22:33:34","2019-05-23 22:33:34","2019-05-23 22:33:34","471-490","","","253","","","Random generation of periodic hard ellipsoids based on molecular dynamics","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\B4F9YYX9\Ghossein et Lévesque - 2013 - Random generation of periodic hard ellipsoids base.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JHFP8DVC","journalArticle","2014","Ghossein, Elias; Lévesque, Martin","A comprehensive validation of analytical homogenization models: The case of ellipsoidal particles reinforced composites","Mechanics of Materials","","01676636","10.1016/j.mechmat.2014.03.014","https://linkinghub.elsevier.com/retrieve/pii/S016766361400057X","This paper presents a rigorous and exhaustive evaluation of the analytical homogenization models accuracy for the case of randomly distributed and oriented ellipsoidal ﬁbers reinforced composites. Artiﬁcial random microstructures were generated using a molecular dynamics (MD) algorithm. Numerical effective properties were computed using a Fast Fourier Transforms (FFT) based technique. The numerical predictions were compared to those of the analytical models for a wide range of phases mechanical properties, ﬁbers volume fractions and aspect ratios. The validation campaign involved a rigorous Representative Volume Element (RVE) determination process and approximately, 66,000 simulations were performed. The results show that the analytical models accuracy is more sensitive to the mechanical properties contrasts than to the ﬁbers volume fraction and aspect ratio. Among all the studied models, Lielens’ model remains the most accurate, especially for high contrasts and volume fractions. For high aspect ratio ﬁbers, Lielens’s model and Beveniste’s interpretation of the Mori–Tanaka model provide similar estimates, especially when predicting the effective shear modulus. In this case, the latter could be an alternative to Lielens’ model, especially for composites where the ﬁbers are not completely stiffer than the matrix. All conclusions of this study apply to both prolate and oblate ellipsoidal ﬁbers. Ó 2014 Elsevier Ltd. All rights reserved.","2014-08","2019-05-23 22:33:35","2019-05-23 22:33:35","2019-05-23 22:33:35","135-150","","","75","","","A comprehensive validation of analytical homogenization models","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\MLPMJW5T\Ghossein et Lévesque - 2014 - A comprehensive validation of analytical homogeniz.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
